Vertex,ID,OD,IDW,ODW,IDC,ODC,BC,CC,KC,PR,Hub,Authority,LCC,EC,Botnet
974,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
975,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
976,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
977,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
978,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
979,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
980,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
981,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
982,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
983,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
984,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
985,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
986,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
987,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
988,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
989,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
990,2,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
991,65,76,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0,NONBOTNET
992,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
993,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
994,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
995,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
996,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
997,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
998,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
999,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1000,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1001,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1002,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1003,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1004,1,1,18,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
1005,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1006,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1007,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1008,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1009,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1010,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1011,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1012,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1013,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1014,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1015,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1016,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1017,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1018,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1019,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1020,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1021,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1022,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1023,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1024,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1025,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1026,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1027,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1028,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1029,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1030,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1031,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1032,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1033,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1034,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1035,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1036,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1037,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1038,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1039,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1040,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1041,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1042,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1043,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1044,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1045,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1046,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1047,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1048,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1049,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1050,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1051,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1052,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1053,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1054,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1055,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1056,1,1,12,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
1057,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1058,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1059,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1060,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1061,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1062,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1063,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1064,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1065,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1066,2,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1067,50,54,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0,NONBOTNET
1068,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1069,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1070,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1071,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1072,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1073,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1074,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1075,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1076,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1077,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1078,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1079,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1080,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1081,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1082,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1083,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1084,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1085,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1086,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1087,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1088,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1089,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1090,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1091,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1092,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1093,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1094,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1095,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1096,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1097,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1098,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1099,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1100,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1101,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1102,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1103,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1104,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1105,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1106,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1107,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1108,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1109,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1110,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1111,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1112,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1113,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1114,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1115,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1116,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1117,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1118,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1119,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1120,2,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1121,124,172,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0,NONBOTNET
1122,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1123,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1124,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1125,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1126,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1127,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1128,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1129,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1130,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1131,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1132,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1133,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1134,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1135,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1136,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1137,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1138,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1139,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1140,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1141,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1142,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1143,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1144,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1145,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1146,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1147,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1148,1,0,6,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
1149,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1150,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1151,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1152,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1153,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1154,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1155,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1156,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1157,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1158,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1159,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1160,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1161,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1162,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1163,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1164,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1165,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1166,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1167,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1168,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1169,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1170,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1171,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1172,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1173,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1174,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1175,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1176,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1177,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1178,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1179,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1180,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1181,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1182,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1183,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1184,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1185,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1186,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1187,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1188,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1189,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1190,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1191,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1192,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1193,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1194,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
1195,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
